filename,width,height,class,xmin,ymin,xmax,ymax,image_id
Numan_(500)_jpg.rf.63ae76fd3f4eaac4dfd4f119afe6d30b.jpg,512,512,bus,345,257,364,274,1225
Numan_(500)_jpg.rf.63ae76fd3f4eaac4dfd4f119afe6d30b.jpg,512,512,three wheelers (CNG),322,263,330,271,1225
Pias (433)_jpg.rf.caf1071c4566833a1e5e1246cc62105d.jpg,512,512,bus,168,203,242,364,1226
Pias (433)_jpg.rf.caf1071c4566833a1e5e1246cc62105d.jpg,512,512,truck,239,260,260,337,1226
Pias (433)_jpg.rf.caf1071c4566833a1e5e1246cc62105d.jpg,512,512,truck,423,306,511,386,1226
Pias (433)_jpg.rf.caf1071c4566833a1e5e1246cc62105d.jpg,512,512,truck,356,286,427,365,1226
Pias (433)_jpg.rf.caf1071c4566833a1e5e1246cc62105d.jpg,512,512,truck,302,294,331,336,1226
57_jpg.rf.d20e164e8f10cca00b888e92c64ef904.jpg,512,512,truck,75,176,286,366,1227
57_jpg.rf.d20e164e8f10cca00b888e92c64ef904.jpg,512,512,car,365,260,403,287,1227
57_jpg.rf.d20e164e8f10cca00b888e92c64ef904.jpg,512,512,auto rickshaw,479,249,512,330,1227
57_jpg.rf.d20e164e8f10cca00b888e92c64ef904.jpg,512,512,rickshaw,432,258,441,271,1227
57_jpg.rf.d20e164e8f10cca00b888e92c64ef904.jpg,512,512,rickshaw,294,256,305,279,1227
57_jpg.rf.d20e164e8f10cca00b888e92c64ef904.jpg,512,512,auto rickshaw,332,257,344,272,1227
Pias (512)_jpg.rf.ea876a7e8dbdd82fd3f535f49101bac8.jpg,512,512,truck,255,293,271,334,1228
Pias (512)_jpg.rf.ea876a7e8dbdd82fd3f535f49101bac8.jpg,512,512,bus,348,310,379,340,1228
Navid_165_jpg.rf.3074c5fa37aea3e42fa48ae326d6fb43.jpg,512,512,three wheelers (CNG),103,205,126,240,1229
Navid_165_jpg.rf.3074c5fa37aea3e42fa48ae326d6fb43.jpg,512,512,pickup,153,207,179,242,1229
Navid_165_jpg.rf.3074c5fa37aea3e42fa48ae326d6fb43.jpg,512,512,truck,109,127,129,180,1229
Navid_165_jpg.rf.3074c5fa37aea3e42fa48ae326d6fb43.jpg,512,512,truck,123,120,138,160,1229
Navid_271_jpg.rf.6a5ac199e695a2a9ff46c29cf31ae573.jpg,512,512,van,103,251,162,386,1230
Navid_271_jpg.rf.6a5ac199e695a2a9ff46c29cf31ae573.jpg,512,512,minivan,213,192,232,235,1230
Navid_271_jpg.rf.6a5ac199e695a2a9ff46c29cf31ae573.jpg,512,512,car,159,202,176,230,1230
Navid_271_jpg.rf.6a5ac199e695a2a9ff46c29cf31ae573.jpg,512,512,car,200,182,210,203,1230
Navid_271_jpg.rf.6a5ac199e695a2a9ff46c29cf31ae573.jpg,512,512,three wheelers (CNG),209,178,215,196,1230
Navid_271_jpg.rf.6a5ac199e695a2a9ff46c29cf31ae573.jpg,512,512,motorbike,242,196,249,230,1230
Navid_271_jpg.rf.6a5ac199e695a2a9ff46c29cf31ae573.jpg,512,512,motorbike,340,252,360,300,1230
Navid_271_jpg.rf.6a5ac199e695a2a9ff46c29cf31ae573.jpg,512,512,three wheelers (CNG),165,179,173,197,1230
36_jpg.rf.c6af72bd0e23c43a6955205beed86bdf.jpg,512,512,car,329,310,477,487,1231
36_jpg.rf.c6af72bd0e23c43a6955205beed86bdf.jpg,512,512,car,41,299,207,458,1231
36_jpg.rf.c6af72bd0e23c43a6955205beed86bdf.jpg,512,512,motorbike,295,354,306,379,1231
36_jpg.rf.c6af72bd0e23c43a6955205beed86bdf.jpg,512,512,bus,1,223,101,373,1231
36_jpg.rf.c6af72bd0e23c43a6955205beed86bdf.jpg,512,512,rickshaw,238,331,259,378,1231
36_jpg.rf.c6af72bd0e23c43a6955205beed86bdf.jpg,512,512,bus,303,337,321,364,1231
36_jpg.rf.c6af72bd0e23c43a6955205beed86bdf.jpg,512,512,truck,336,336,343,359,1231
Dipto_499_jpg.rf.83dc0b45b7bfdacb436c3dfa568eaa43.jpg,512,512,bus,362,39,460,188,1232
Dipto_499_jpg.rf.83dc0b45b7bfdacb436c3dfa568eaa43.jpg,512,512,bus,306,97,355,159,1232
Dipto_499_jpg.rf.83dc0b45b7bfdacb436c3dfa568eaa43.jpg,512,512,bus,272,101,307,145,1232
Dipto_499_jpg.rf.83dc0b45b7bfdacb436c3dfa568eaa43.jpg,512,512,bus,352,88,363,123,1232
Dipto_499_jpg.rf.83dc0b45b7bfdacb436c3dfa568eaa43.jpg,512,512,truck,4,2,290,492,1232
Dipto_595_jpg.rf.5f6cc4b85bab3d174a7f4d3469653616.jpg,512,512,truck,148,264,215,362,1233
Dipto_595_jpg.rf.5f6cc4b85bab3d174a7f4d3469653616.jpg,512,512,truck,297,282,327,329,1233
Dipto_595_jpg.rf.5f6cc4b85bab3d174a7f4d3469653616.jpg,512,512,truck,219,285,229,317,1233
Dipto_595_jpg.rf.5f6cc4b85bab3d174a7f4d3469653616.jpg,512,512,bus,229,262,268,343,1233
Pias (108)_jpg.rf.2a55d50d173adb30e69bf288ce8a6095.jpg,512,512,motorbike,288,338,354,465,1234
Pias (108)_jpg.rf.2a55d50d173adb30e69bf288ce8a6095.jpg,512,512,minivan,62,268,155,367,1234
Pias (108)_jpg.rf.2a55d50d173adb30e69bf288ce8a6095.jpg,512,512,motorbike,219,299,234,344,1234
Pias (108)_jpg.rf.2a55d50d173adb30e69bf288ce8a6095.jpg,512,512,car,315,281,363,315,1234
Pias (108)_jpg.rf.2a55d50d173adb30e69bf288ce8a6095.jpg,512,512,car,178,281,211,324,1234
Pias (108)_jpg.rf.2a55d50d173adb30e69bf288ce8a6095.jpg,512,512,car,152,282,177,324,1234
Pias (108)_jpg.rf.2a55d50d173adb30e69bf288ce8a6095.jpg,512,512,car,228,279,239,309,1234
Pias (108)_jpg.rf.2a55d50d173adb30e69bf288ce8a6095.jpg,512,512,car,211,275,223,299,1234
Pias (108)_jpg.rf.2a55d50d173adb30e69bf288ce8a6095.jpg,512,512,car,2,287,61,454,1234
Navid_221_jpg.rf.c3e5be6dea3f100f1cfc938d16a563b0.jpg,512,512,three wheelers (CNG),243,135,281,209,1235
Navid_221_jpg.rf.c3e5be6dea3f100f1cfc938d16a563b0.jpg,512,512,car,312,135,409,230,1235
Navid_221_jpg.rf.c3e5be6dea3f100f1cfc938d16a563b0.jpg,512,512,car,386,138,449,215,1235
Navid_221_jpg.rf.c3e5be6dea3f100f1cfc938d16a563b0.jpg,512,512,car,275,144,308,188,1235
Navid_221_jpg.rf.c3e5be6dea3f100f1cfc938d16a563b0.jpg,512,512,minivan,137,156,174,204,1235
Navid_221_jpg.rf.c3e5be6dea3f100f1cfc938d16a563b0.jpg,512,512,minivan,227,144,243,178,1235
Navid_221_jpg.rf.c3e5be6dea3f100f1cfc938d16a563b0.jpg,512,512,motorbike,109,408,358,512,1235
Numan_(230)_jpg.rf.2e6abae605058b38e29cb48f0c249f31.jpg,512,512,truck,97,41,304,400,1236
Numan_(230)_jpg.rf.2e6abae605058b38e29cb48f0c249f31.jpg,512,512,motorbike,332,194,352,251,1236
Numan_(230)_jpg.rf.2e6abae605058b38e29cb48f0c249f31.jpg,512,512,truck,66,79,107,246,1236
Numan_(230)_jpg.rf.2e6abae605058b38e29cb48f0c249f31.jpg,512,512,truck,49,104,70,201,1236
Numan_(230)_jpg.rf.2e6abae605058b38e29cb48f0c249f31.jpg,512,512,bus,384,8,512,508,1236
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,rickshaw,47,368,154,512,1237
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,rickshaw,164,79,206,163,1237
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,bus,413,52,480,143,1237
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,bus,237,96,379,240,1237
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,rickshaw,229,284,302,424,1237
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,rickshaw,149,264,232,437,1237
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,bus,430,17,465,53,1237
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,bus,161,46,260,140,1237
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,rickshaw,18,118,67,205,1237
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,wheelbarrow,111,115,152,153,1237
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,rickshaw,298,207,351,320,1237
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,three wheelers (CNG),417,194,490,242,1237
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,rickshaw,350,187,391,286,1237
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,rickshaw,391,169,409,264,1237
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,rickshaw,442,247,483,381,1237
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,rickshaw,395,318,445,421,1237
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,rickshaw,268,404,331,512,1237
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,rickshaw,167,422,271,512,1237
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,rickshaw,297,323,393,413,1237
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,rickshaw,221,221,267,313,1237
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,rickshaw,141,233,217,383,1237
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,rickshaw,50,91,84,164,1237
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,rickshaw,414,33,426,56,1237
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,rickshaw,498,107,512,136,1237
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,rickshaw,484,99,499,129,1237
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,bus,452,35,512,104,1237
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,rickshaw,246,236,308,296,1237
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,rickshaw,394,155,423,239,1237
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,rickshaw,483,221,509,272,1237
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,minibus,1,195,125,477,1237
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,minibus,1,48,40,133,1237
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,ambulance,256,63,308,111,1237
Navid_58_jpg.rf.d0651e2d158d2f1db9d9ba55fd30907c.jpg,512,512,car,363,84,399,126,1237
Dipto_ 89_jpg.rf.253dac21054f972d669c9f7f3db0b41c.jpg,512,512,motorbike,175,132,212,277,1238
Dipto_ 89_jpg.rf.253dac21054f972d669c9f7f3db0b41c.jpg,512,512,three wheelers (CNG),206,120,298,250,1238
Dipto_ 89_jpg.rf.253dac21054f972d669c9f7f3db0b41c.jpg,512,512,car,367,118,428,197,1238
Dipto_ 89_jpg.rf.253dac21054f972d669c9f7f3db0b41c.jpg,512,512,car,305,121,338,176,1238
Dipto_ 89_jpg.rf.253dac21054f972d669c9f7f3db0b41c.jpg,512,512,car,287,129,310,181,1238
Dipto_ 89_jpg.rf.253dac21054f972d669c9f7f3db0b41c.jpg,512,512,minivan,485,102,504,139,1238
Dipto_838_jpg.rf.ce7fa17b1ccdf383a5efa60e52753e01.jpg,512,512,car,198,285,205,295,1239
Dipto_838_jpg.rf.ce7fa17b1ccdf383a5efa60e52753e01.jpg,512,512,car,280,284,293,300,1239
Dipto_838_jpg.rf.ce7fa17b1ccdf383a5efa60e52753e01.jpg,512,512,rickshaw,467,265,501,326,1239
Dipto_838_jpg.rf.ce7fa17b1ccdf383a5efa60e52753e01.jpg,512,512,three wheelers (CNG),205,274,236,339,1239
Dipto_838_jpg.rf.ce7fa17b1ccdf383a5efa60e52753e01.jpg,512,512,three wheelers (CNG),142,280,169,321,1239
Dipto_838_jpg.rf.ce7fa17b1ccdf383a5efa60e52753e01.jpg,512,512,bicycle,129,297,136,319,1239
Dipto_838_jpg.rf.ce7fa17b1ccdf383a5efa60e52753e01.jpg,512,512,rickshaw,168,281,176,304,1239
Dipto_838_jpg.rf.ce7fa17b1ccdf383a5efa60e52753e01.jpg,512,512,bus,252,270,272,303,1239
Dipto_ 62_jpg.rf.c2d41d7263d073edefa121c2598fdbbe.jpg,512,512,pickup,466,124,501,160,1240
Dipto_ 62_jpg.rf.c2d41d7263d073edefa121c2598fdbbe.jpg,512,512,suv,270,146,287,169,1240
Dipto_ 62_jpg.rf.c2d41d7263d073edefa121c2598fdbbe.jpg,512,512,bus,290,81,361,180,1240
Dipto_ 62_jpg.rf.c2d41d7263d073edefa121c2598fdbbe.jpg,512,512,pickup,362,100,410,166,1240
Asraf_54_jpg.rf.47f033b9090394d5c4bb2c0bc3c40933.jpg,512,512,minivan,3,228,136,512,1241
Asraf_54_jpg.rf.47f033b9090394d5c4bb2c0bc3c40933.jpg,512,512,minivan,226,279,362,512,1241
Asraf_54_jpg.rf.47f033b9090394d5c4bb2c0bc3c40933.jpg,512,512,car,192,339,236,431,1241
Asraf_54_jpg.rf.47f033b9090394d5c4bb2c0bc3c40933.jpg,512,512,car,150,341,195,409,1241
Asraf_54_jpg.rf.47f033b9090394d5c4bb2c0bc3c40933.jpg,512,512,motorbike,106,372,133,426,1241
Asraf_54_jpg.rf.47f033b9090394d5c4bb2c0bc3c40933.jpg,512,512,motorbike,146,357,159,403,1241
Asraf_54_jpg.rf.47f033b9090394d5c4bb2c0bc3c40933.jpg,512,512,motorbike,441,368,477,419,1241
Asraf_54_jpg.rf.47f033b9090394d5c4bb2c0bc3c40933.jpg,512,512,truck,406,274,510,359,1241
Asraf_54_jpg.rf.47f033b9090394d5c4bb2c0bc3c40933.jpg,512,512,car,352,337,430,447,1241
Asraf_54_jpg.rf.47f033b9090394d5c4bb2c0bc3c40933.jpg,512,512,bus,357,321,392,352,1241
Asraf_54_jpg.rf.47f033b9090394d5c4bb2c0bc3c40933.jpg,512,512,bus,206,290,245,349,1241
Navid_487_jpg.rf.bc0112ec64e7bf9b63c5c70c5d148333.jpg,512,512,rickshaw,86,145,114,171,1242
Navid_487_jpg.rf.bc0112ec64e7bf9b63c5c70c5d148333.jpg,512,512,suv,170,146,199,161,1242
Navid_487_jpg.rf.bc0112ec64e7bf9b63c5c70c5d148333.jpg,512,512,motorbike,153,148,165,160,1242
Navid_487_jpg.rf.bc0112ec64e7bf9b63c5c70c5d148333.jpg,512,512,motorbike,133,147,143,159,1242
Navid_487_jpg.rf.bc0112ec64e7bf9b63c5c70c5d148333.jpg,512,512,bus,131,143,146,149,1242
Navid_487_jpg.rf.bc0112ec64e7bf9b63c5c70c5d148333.jpg,512,512,bus,26,135,55,161,1242
Navid_487_jpg.rf.bc0112ec64e7bf9b63c5c70c5d148333.jpg,512,512,bus,3,135,29,165,1242
Navid_487_jpg.rf.bc0112ec64e7bf9b63c5c70c5d148333.jpg,512,512,car,127,148,135,155,1242
Dipto_ 146_jpg.rf.52704ea8908f22d7226f5ea483efc991.jpg,512,512,minivan,2,293,38,387,1243
Dipto_ 146_jpg.rf.52704ea8908f22d7226f5ea483efc991.jpg,512,512,pickup,87,293,155,375,1243
Dipto_ 146_jpg.rf.52704ea8908f22d7226f5ea483efc991.jpg,512,512,truck,155,177,258,398,1243
Dipto_ 146_jpg.rf.52704ea8908f22d7226f5ea483efc991.jpg,512,512,truck,336,3,512,506,1243
Dipto_ 146_jpg.rf.52704ea8908f22d7226f5ea483efc991.jpg,512,512,car,259,310,314,403,1243
Dipto_ 146_jpg.rf.52704ea8908f22d7226f5ea483efc991.jpg,512,512,minivan,324,291,343,379,1243
Numan_(166)_jpg.rf.2ab9cb53c7e7ff8191a73993b2c1adca.jpg,512,512,rickshaw,2,178,302,511,1244
Numan_(166)_jpg.rf.2ab9cb53c7e7ff8191a73993b2c1adca.jpg,512,512,rickshaw,280,172,395,478,1244
Numan_(166)_jpg.rf.2ab9cb53c7e7ff8191a73993b2c1adca.jpg,512,512,three wheelers (CNG),188,179,308,271,1244
Numan_(166)_jpg.rf.2ab9cb53c7e7ff8191a73993b2c1adca.jpg,512,512,pickup,275,152,322,180,1244
Numan_(166)_jpg.rf.2ab9cb53c7e7ff8191a73993b2c1adca.jpg,512,512,rickshaw,386,182,401,217,1244
Numan_(166)_jpg.rf.2ab9cb53c7e7ff8191a73993b2c1adca.jpg,512,512,rickshaw,399,183,427,285,1244
Numan_(166)_jpg.rf.2ab9cb53c7e7ff8191a73993b2c1adca.jpg,512,512,rickshaw,372,182,386,210,1244
Pias (528)_jpg.rf.d9533fdc3b8771327e55988403fadf60.jpg,512,512,truck,255,316,271,358,1245
Pias (528)_jpg.rf.d9533fdc3b8771327e55988403fadf60.jpg,512,512,motorbike,221,339,229,368,1245
Pias (528)_jpg.rf.d9533fdc3b8771327e55988403fadf60.jpg,512,512,truck,207,330,223,357,1245
Pias (528)_jpg.rf.d9533fdc3b8771327e55988403fadf60.jpg,512,512,truck,312,330,327,348,1245
Dipto_ 83_jpg.rf.e9ded4b6c54487f0d2bf125724145977.jpg,512,512,rickshaw,227,113,258,204,1246
Dipto_ 83_jpg.rf.e9ded4b6c54487f0d2bf125724145977.jpg,512,512,car,166,141,205,198,1246
Dipto_ 83_jpg.rf.e9ded4b6c54487f0d2bf125724145977.jpg,512,512,auto rickshaw,151,133,177,172,1246
Dipto_ 83_jpg.rf.e9ded4b6c54487f0d2bf125724145977.jpg,512,512,motorbike,263,141,270,174,1246
Dipto_ 83_jpg.rf.e9ded4b6c54487f0d2bf125724145977.jpg,512,512,auto rickshaw,262,117,291,153,1246
Dipto_ 83_jpg.rf.e9ded4b6c54487f0d2bf125724145977.jpg,512,512,minivan,254,115,292,146,1246
Pias (17)_jpg.rf.9bc4a8dc652efb3b2371654b86130e92.jpg,512,512,car,65,287,164,373,1247
Pias (17)_jpg.rf.9bc4a8dc652efb3b2371654b86130e92.jpg,512,512,car,204,299,268,388,1247
Pias (17)_jpg.rf.9bc4a8dc652efb3b2371654b86130e92.jpg,512,512,car,170,281,219,336,1247
Pias (17)_jpg.rf.9bc4a8dc652efb3b2371654b86130e92.jpg,512,512,bicycle,170,287,182,306,1247
Pias (17)_jpg.rf.9bc4a8dc652efb3b2371654b86130e92.jpg,512,512,pickup,242,281,272,315,1247
Pias (17)_jpg.rf.9bc4a8dc652efb3b2371654b86130e92.jpg,512,512,car,271,289,282,318,1247
Pias (17)_jpg.rf.9bc4a8dc652efb3b2371654b86130e92.jpg,512,512,car,216,285,232,304,1247
Pias (17)_jpg.rf.9bc4a8dc652efb3b2371654b86130e92.jpg,512,512,pickup,225,273,246,296,1247
Pias (17)_jpg.rf.9bc4a8dc652efb3b2371654b86130e92.jpg,512,512,bus,228,263,253,280,1247
Navid_297_jpg.rf.47671d963cfada498db5aee306c69da9.jpg,512,512,bus,267,226,414,387,1248
Navid_297_jpg.rf.47671d963cfada498db5aee306c69da9.jpg,512,512,car,169,258,198,296,1248
Navid_297_jpg.rf.47671d963cfada498db5aee306c69da9.jpg,512,512,car,205,237,221,259,1248
Navid_297_jpg.rf.47671d963cfada498db5aee306c69da9.jpg,512,512,car,216,230,227,244,1248
Navid_555_jpg.rf.7356b740fcd0e26ca523d5912f6a50a1.jpg,512,512,three wheelers (CNG),481,255,500,295,1249
Navid_555_jpg.rf.7356b740fcd0e26ca523d5912f6a50a1.jpg,512,512,motorbike,469,274,485,306,1249
Navid_555_jpg.rf.7356b740fcd0e26ca523d5912f6a50a1.jpg,512,512,motorbike,445,281,459,315,1249
Navid_555_jpg.rf.7356b740fcd0e26ca523d5912f6a50a1.jpg,512,512,motorbike,422,288,438,329,1249
Navid_555_jpg.rf.7356b740fcd0e26ca523d5912f6a50a1.jpg,512,512,minivan,435,272,444,288,1249
Navid_555_jpg.rf.7356b740fcd0e26ca523d5912f6a50a1.jpg,512,512,rickshaw,415,277,422,301,1249
Navid_555_jpg.rf.7356b740fcd0e26ca523d5912f6a50a1.jpg,512,512,bicycle,258,332,277,372,1249
Navid_555_jpg.rf.7356b740fcd0e26ca523d5912f6a50a1.jpg,512,512,rickshaw,234,312,257,379,1249
Navid_555_jpg.rf.7356b740fcd0e26ca523d5912f6a50a1.jpg,512,512,minivan,291,296,330,346,1249
Navid_555_jpg.rf.7356b740fcd0e26ca523d5912f6a50a1.jpg,512,512,rickshaw,394,280,407,310,1249
Navid_555_jpg.rf.7356b740fcd0e26ca523d5912f6a50a1.jpg,512,512,bicycle,173,382,214,439,1249
Navid_555_jpg.rf.7356b740fcd0e26ca523d5912f6a50a1.jpg,512,512,rickshaw,196,327,216,382,1249
Navid_555_jpg.rf.7356b740fcd0e26ca523d5912f6a50a1.jpg,512,512,rickshaw,136,339,173,412,1249
Navid_555_jpg.rf.7356b740fcd0e26ca523d5912f6a50a1.jpg,512,512,rickshaw,175,327,190,362,1249
Navid_555_jpg.rf.7356b740fcd0e26ca523d5912f6a50a1.jpg,512,512,wheelbarrow,19,353,90,449,1249
Navid_555_jpg.rf.7356b740fcd0e26ca523d5912f6a50a1.jpg,512,512,bicycle,103,385,116,432,1249
Pias (450)_jpg.rf.863fe304bc735e6581c801bc3222d9c2.jpg,512,512,bus,314,262,390,327,1250
Pias (450)_jpg.rf.863fe304bc735e6581c801bc3222d9c2.jpg,512,512,truck,230,294,237,308,1250
Dipto_ 206_jpg.rf.0a6959f01c1506b4b996c14dda20c824.jpg,512,512,rickshaw,109,5,212,304,1251
Pias (276)_jpg.rf.e9dbadf4a8c287f9e909bf19d16c4697.jpg,512,512,bus,1,1,127,500,1252
Pias (276)_jpg.rf.e9dbadf4a8c287f9e909bf19d16c4697.jpg,512,512,bus,320,221,404,349,1252
Pias (276)_jpg.rf.e9dbadf4a8c287f9e909bf19d16c4697.jpg,512,512,bus,236,283,274,320,1252
Pias (276)_jpg.rf.e9dbadf4a8c287f9e909bf19d16c4697.jpg,512,512,car,286,306,319,342,1252
Pias (276)_jpg.rf.e9dbadf4a8c287f9e909bf19d16c4697.jpg,512,512,car,283,304,295,324,1252
Pias (276)_jpg.rf.e9dbadf4a8c287f9e909bf19d16c4697.jpg,512,512,bicycle,132,423,162,512,1252
166_jpg.rf.117e58623ddfaae865fd846879961182.jpg,512,512,bicycle,252,274,299,410,1253
166_jpg.rf.117e58623ddfaae865fd846879961182.jpg,512,512,auto rickshaw,227,275,250,314,1253
166_jpg.rf.117e58623ddfaae865fd846879961182.jpg,512,512,rickshaw,279,270,304,323,1253
166_jpg.rf.117e58623ddfaae865fd846879961182.jpg,512,512,rickshaw,249,272,262,306,1253
166_jpg.rf.117e58623ddfaae865fd846879961182.jpg,512,512,rickshaw,205,275,216,301,1253
166_jpg.rf.117e58623ddfaae865fd846879961182.jpg,512,512,auto rickshaw,215,273,226,297,1253
166_jpg.rf.117e58623ddfaae865fd846879961182.jpg,512,512,auto rickshaw,200,274,208,291,1253
166_jpg.rf.117e58623ddfaae865fd846879961182.jpg,512,512,motorbike,309,284,326,307,1253
166_jpg.rf.117e58623ddfaae865fd846879961182.jpg,512,512,motorbike,195,275,199,283,1253
166_jpg.rf.117e58623ddfaae865fd846879961182.jpg,512,512,auto rickshaw,183,274,188,284,1253
166_jpg.rf.117e58623ddfaae865fd846879961182.jpg,512,512,auto rickshaw,187,273,195,289,1253
166_jpg.rf.117e58623ddfaae865fd846879961182.jpg,512,512,motorbike,406,294,446,327,1253
Dipto_452_jpg.rf.6cf770d94b75cd6e2905cd4321eee8a0.jpg,512,512,bus,344,71,404,187,1254
Dipto_452_jpg.rf.6cf770d94b75cd6e2905cd4321eee8a0.jpg,512,512,bus,442,88,508,172,1254
Dipto_452_jpg.rf.6cf770d94b75cd6e2905cd4321eee8a0.jpg,512,512,pickup,329,100,344,144,1254
Dipto_701_jpg.rf.ca78f2fa0d1d02d443db2d30ba65aae5.jpg,512,512,pickup,333,327,411,382,1255
Dipto_701_jpg.rf.ca78f2fa0d1d02d443db2d30ba65aae5.jpg,512,512,auto rickshaw,275,328,307,362,1255
Dipto_701_jpg.rf.ca78f2fa0d1d02d443db2d30ba65aae5.jpg,512,512,truck,222,319,245,338,1255
Pias (425)_jpg.rf.9d0bb614b4dcfde67f42b03c60272d73.jpg,512,512,truck,75,254,114,295,1256
Pias (425)_jpg.rf.9d0bb614b4dcfde67f42b03c60272d73.jpg,512,512,truck,144,243,200,302,1256
Pias (425)_jpg.rf.9d0bb614b4dcfde67f42b03c60272d73.jpg,512,512,truck,210,252,228,295,1256
Pias (425)_jpg.rf.9d0bb614b4dcfde67f42b03c60272d73.jpg,512,512,truck,238,265,247,287,1256
Pias (425)_jpg.rf.9d0bb614b4dcfde67f42b03c60272d73.jpg,512,512,bus,256,270,263,285,1256
Navid_610_JPG.rf.f9e240d6a4ea1310da183fadff1d9e63.jpg,512,512,three wheelers (CNG),159,171,257,373,1257
Navid_610_JPG.rf.f9e240d6a4ea1310da183fadff1d9e63.jpg,512,512,rickshaw,139,212,157,260,1257
Navid_610_JPG.rf.f9e240d6a4ea1310da183fadff1d9e63.jpg,512,512,bicycle,88,255,110,327,1257
Navid_610_JPG.rf.f9e240d6a4ea1310da183fadff1d9e63.jpg,512,512,pickup,1,17,83,424,1257
Navid_659_JPG.rf.04e0a8d4b01e312842d33a6800d7af3d.jpg,512,512,rickshaw,104,221,203,347,1258
Navid_659_JPG.rf.04e0a8d4b01e312842d33a6800d7af3d.jpg,512,512,rickshaw,242,230,279,285,1258
Navid_659_JPG.rf.04e0a8d4b01e312842d33a6800d7af3d.jpg,512,512,car,224,234,243,248,1258
Navid_659_JPG.rf.04e0a8d4b01e312842d33a6800d7af3d.jpg,512,512,three wheelers (CNG),283,233,302,251,1258
Navid_659_JPG.rf.04e0a8d4b01e312842d33a6800d7af3d.jpg,512,512,motorbike,302,239,310,252,1258
Dipto_ 268_jpg.rf.672acbf03afc3a3fbed9288c21ede9b6.jpg,512,512,van,5,124,98,396,1259
Dipto_ 268_jpg.rf.672acbf03afc3a3fbed9288c21ede9b6.jpg,512,512,car,216,230,267,296,1259
Dipto_ 268_jpg.rf.672acbf03afc3a3fbed9288c21ede9b6.jpg,512,512,motorbike,127,239,144,286,1259
Dipto_ 268_jpg.rf.672acbf03afc3a3fbed9288c21ede9b6.jpg,512,512,motorbike,206,244,214,270,1259
Dipto_ 268_jpg.rf.672acbf03afc3a3fbed9288c21ede9b6.jpg,512,512,motorbike,191,250,197,272,1259
Navid_188_jpg.rf.0dbdf466d733205a77c659c62efa041e.jpg,512,512,pickup,160,181,249,370,1260
Navid_188_jpg.rf.0dbdf466d733205a77c659c62efa041e.jpg,512,512,truck,130,212,161,275,1260
Dipto_447_jpg.rf.228c4ded0f8ca4eb60fdf36269cbade0.jpg,512,512,truck,292,118,311,150,1261
